;id;color;name;brand;rate_beer;features;description;image
145;146;rubia;Vier IPA;(cervezas artesanas Cervezas Vier); 42 / 100;{'Estilo de cerveza': ' India Pale Ale', 'Color': 'Rubia', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Valladolid', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León', 'Temperatura de consumo': '8-12ºC'};"
Ante tienes una cerveza artesana de estilo India Pale Ale, o lo que es lo mismo, una cerveza amarga y lupulizada.
Vier IPA ha sido elaborada con 5 tipos de lúpulo procedentes de USA, Inglaterra y Nueva Zelanda. Dispone de un colo ámbar e intensa y duradera espuma blanca. Por supuesto, es una cerveza intensa en aromas, mezcla de afrutados y florales con recuerdos a resina de pino, caramelo, y pan tostado. En boca es una cerveza bastante amarga y con cuerpo.
No dejará indiferente a nadie. 
Ha sido elegida como por el jurado de la ""Asturias Summer Beer Festival"" como mejor cerveza de 2014.
";https://static3.soloartesanas.es/1006-large_default/vier-ipa.jpg
146;147;rubia;Vier Trigo;(cervezas artesanas Cervezas Vier); 46 / 100;{'Estilo de cerveza': ' Hefe Weizen', 'Graduación alcohólica': ' 5,8% Alc./Vol.', 'Color': 'Rubia', 'Grano': 'Trigo', 'Fermentación': 'Ale', 'Población': 'Valladolid', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León', 'Temperatura de consumo': '6-10ºC'};"
Ante tienes una cerveza artesana de estilo Hefe Weizen, o lo que es lo mismo, una cerveza de trigo de alta fermentación y estilo alemán.
Vier Trigo ha sido elaborada con malta de trigo y varias maltas de cebada, además de lúpulos nobles procedentes de Alemania. El resultado es el de una cerveza dorada, con espuma blanca abundante y persistente. Aromaticamente es fresca, con aporte de cereal (trigo y también aparece pan recién hecho). También las notas cítricas dejan hacerse notar auqnue con menor intensidad.
En definitiva, es una cerveza poco amarga y muy refrescante.
";https://static1.soloartesanas.es/1005-large_default/vier-trigo.jpg
147;148;rubia;Moon Pale Ale;(cervezas artesanas Cervesa Artesana Moon); 49 / 100;"{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 5,0% Alc./Vol.', 'Color': 'Rubia', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Maltas': 'Cascade', 'Población': ""Lliça d'Amunt"", 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'}";"
Ante ti tienes una cerveza de alta fermentación y de estilo Pale Ale, elaborada con tres maltas y lípulo monovarietal cascade.
Moon Pale Ale, en consecuencia, dispone de un color ambar oscuro y espuma de color crema, con una corrrecta retención. En nariz destacan las maltas torrefactas, con notas de mandarina, caramelo y café. Aunque poco a poco la cerveza se va abriendo dando notas en nariz mas frescas con recuerdos minerales.
El carbónico es intenso, y su sabor es intenso, con toques resinosos y amargos combinados con un final algo seco que te incita a beber de nuevo.
¡Qué la disfrutes!
";https://static1.soloartesanas.es/994-large_default/moon-pale-ale.jpg
148;149;rubia;Quer Blat;(cervezas artesanas Quer Beer);;{'Estilo de cerveza': ' Weissbier', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 12 IBUs', 'Color': 'Rubia', 'Grano': 'Trigo', 'Fermentación': 'Ale', 'European Brewing Convention (EBC)': '10-15', 'Maltas': 'Pale, Wheat malta y carapils', 'Población': 'Berga', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Vaso recomendado': 'Vaso largo'};"
Cintra es la cerveza artesana de trigo que elabora Quer Beer. Es una Weissbier en la que destacan los sabores a malta, trigo, frutas, miel y caramelo.
Cuando la pruebes te darás cuenta que el final es intenso y persistente, con las maltas rpesentes sin ningún grado de acidez
Es una cerveza aromática y equilibrada. Si te gusta la cerveza de trigo, te gustará Quer Blat.
";https://static3.soloartesanas.es/988-large_default/quer-blat.jpg
149;150;rubia;Cibeles Trigo;(cervezas artesanas Cervezas La Cibeles); 18 / 100;{'Estilo de cerveza': ' Witbier', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Color': 'Rubia', 'Grano': 'Trigo', 'Fermentación': 'Ale', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
La cerveza artesana Cibeles Trigo es una cerveza de con abundante espuma y sabores suaves y refrescantes..
En su elaboración se usa una mezcla a partes iguales de malta de cebada de dos carretas con malta de trigo con espuma blanca, generosa y duradera a causa de la proteína del trigo, sorprende su cuerpo ligeramente amargo, lo que junto a su carbonatación y al bajo contenido alcohólico la hacen ideal para apagar la sed en los días más calurosos de verano.
La cerveza perfecta para aquellos que desean pasar un buen rato disfrutando de una cerveza artesana de trigo, suave y sabrosa.
";https://static1.soloartesanas.es/975-large_default/cibeles-trigo.jpg
150;151;rubia;Cibeles Imperial IPA;(cervezas artesanas Cervezas La Cibeles); 67 / 100;{'Estilo de cerveza': ' Imperial IPA', 'Graduación alcohólica': ' 7,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 70 IBUs', 'Color': 'Rubia', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Mdrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
La cerveza artesana Cibeles Imperial IPA es una cerveza de estilo Indian Pale Ale fuerte e intensa.
Con 70 Ibus y abundante lúpulo aromáticos, es la reina de los aromas en La Cibeles. Cuando se prueba deja a su paso un intenso sabor amargo que permanece arropado por notas a uvas y a vino blanco.
La cerveza perfecta para aquellos que desean pasar un buen rato disfrutando de una cerveza artesana IPA, IPA. Una cerveza no apta para todos, sólo para los buenos amantes de la cerveza amarga.
";https://static3.soloartesanas.es/974-large_default/cibeles-imperial-ipa.jpg
151;152;rubia;Cibeles IPA Dryhopping;(cervezas artesanas Cervezas La Cibeles); 61 / 100;{'Estilo de cerveza': ' American IPA', 'Graduación alcohólica': ' 5,1% Alc./Vol.', 'Color': 'Rubia', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
La cerveza artesana Cibeles Dry es una cerveza de estilo Indian Pale Ale cítrica y afrutada.
Por supuesto no puede no estar presente un marcado amargor y una densa espuma. Por todo ello hacen de esta cerveza un placer para los sentidos del olfato y gusto. Ha sido elaborada con cinco tipos de lúpulos. El de León le aporta el amargor que junto con los lúpulos aromáticos, americanos y neozelandeses, resultan en una exitosa combinación que no satura el paladar
La cerveza perfecta para aquellos que desean pasar un buen rato disfrutando de una cerveza artesana IPA.
";https://static1.soloartesanas.es/973-large_default/cibeles-ipa-dryhopping.jpg
152;153;rubia;Cibeles Rubia;(cervezas artesanas Cervezas La Cibeles); 23 / 100;{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Color': 'Rubia', 'Grano': 'Cebada', 'Fermentación': 'Ale', 'Población': 'Madrid', 'Provincia': 'Madrid', 'Comunidad Autónoma': 'Madrid'};"
La cerveza artesana Cibeles rubia es una cerveza de estilo Pale Ale que resulta muy, muy ligera y refrescante.
Ofrece cierto aroma a lúpulos florales y un ligero retrogusto a cítricos.
La cerveza perfecta para aquellos que desean pasar un buen rato disfrutando de una cerveza suave y artesana.
";https://static2.soloartesanas.es/972-large_default/cibeles-rubia.jpg
153;154;rubia;Maier Aniversario;(cervezas artesanas Cerveza Maier);;{'Estilo de cerveza': ' Imperial Pale Ale', 'Graduación alcohólica': ' 8,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 56 IBUs', 'Color': 'Rubia', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '25', 'Población': 'Cádiz', 'Provincia': 'Cádiz', 'Comunidad Autónoma': 'Andalucía', 'Temperatura de consumo': '7-10ºC'};"
La Cerveza Artesana Maier Aniversario es el homenaje que estos cerveceros gaditanos se han hecho así mismos, y para ti, celebrando el aniversario de la elaboración de su primera cerveza artesana.
Es una cerveza dulce con aromas profundamente intensos a lúpulos. Una Imperial IPA no puede ser de otra forma, es fuerte, potente, intensa.
¡Sabor gaditano!
Disfruta de la cerveza artesana de Cádiz.
";https://static2.soloartesanas.es/970-large_default/maier-aniversario.jpg
154;155;rubia;Maier Triple Dorada;(cervezas artesanas Cerveza Maier); 40 / 100;{'Estilo de cerveza': ' Weizen', 'Graduación alcohólica': ' 4,3% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 28 IBUs', 'Color': 'Rubia', 'Grano': 'Trigo', 'European Brewing Convention (EBC)': '12', 'Población': 'Cádiz', 'Provincia': 'Cádiz', 'Comunidad Autónoma': 'Andalucía'};"
La Cerveza Artesana Maier Triple Dorada es la segunda creación de Maier.
Es una cerveza de trigo al estilo de las cervezas de trigo bávaras. Esta cerveza tiene un sabor ligeramente afrutado y con un fondo especiado. El trigo le otorga un característico perfil a esta cerveza única, sabor a grano, a pan recién horneado a banana, clavo o vainilla. Cerveza ácida, espumosa y ligera ideal para calmar la sed.
¡Sabor gaditano!
Disfruta de la cerveza artesana de Cádiz.
";https://static3.soloartesanas.es/969-large_default/maier-triple-dorada.jpg
155;156;rubia;Gothia Launia Flor Fresca;(cervezas artesanas Gothia Launia);;{'Estilo de cerveza': ' IPA', 'Graduación alcohólica': ' 6,2% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 40 IBUs', 'Color': 'Rubia', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '25', 'Maltas': 'Pale Ale, Crystal y Black malt.', 'Lúpulos': 'Nugget', 'Población': 'Barcelona', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '6ºC', 'Vaso recomendado': 'Burdeos'};"
Guillem Laporta desarrolla una nota de cata muy interesante sobre esta cerveza: Gothia Launia Flor Seca.
Como buen IPA presenta un color ámbar y un potente aroma. Con una espuma muy abundante y nacarada y  una burbuja fina y lenta, lo cual es el claro síntoma de una larga maduración en bodega. Cuando la pruebas notas esa dulzura inicial que deja paso a un amargor muy fresco. Es una cerveza con bastante cuerpo.
Pasando a los aromas retro nasales, cabe destacar la vegetación húmeda, y algo de balsámico, flores, lácticos y crema.
Es una cerveza larga, compleja y sorprendente.
";https://static3.soloartesanas.es/963-large_default/gothia-launia-flor-fresca.jpg
156;157;rubia;Maier Pale Ale;(cervezas artesanas Cerveza Maier); 38 / 100;{'Estilo de cerveza': ' American Pale Ale', 'Graduación alcohólica': ' 4,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 29 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '19', 'Población': 'Cadiz', 'Provincia': 'Cádiz', 'Comunidad Autónoma': 'Andalucía', 'Temperatura de consumo': '7-9ºC'};"
La Cerveza Artesana Maier Pale Ale es la hija mayor de la cervecera. Es la primera de la saga Maier.
Es una American Pale Ale muy equilibrada y suave, de color ámbar, agradable aroma con notas florales, sabor a malta profundo y dulce gracias a la miel de la sierra de Cádiz, amargor suave.
¡Sabor gaditano!
";https://static2.soloartesanas.es/962-large_default/maier-pale-ale.jpg
157;158;rubia;Gothia Launia IPA;(cervezas artesanas Gothia Launia);;{'Estilo de cerveza': ' IPA', 'Graduación alcohólica': ' 5,8% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 44 IBUs', 'Color': 'Rubia', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '25', 'Maltas': 'Pale Ale, Crystal y Black malt.', 'Lúpulos': 'Summit, Celeia y Nugget', 'Población': 'Barcelona', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña', 'Temperatura de consumo': '6ºC', 'Vaso recomendado': 'Copa Burdeos'};"
Guillem Laporta hace una nota de cata muy interesante sobre esta cerveza: Gothia Launia IPA.
Como buena IPA presenta un color ámbar. El aroma es potente, evocando a frutas, principalmente melocotón muy maduro, frutas rojas, exóticas.
Es una cerveza que evoluciona en la copa y después de unos minutos los aromas se definen aún más. En boca se nota un dulzor intenso al principio, que da paso a un amargor también intenso pero muy maduro, nada duro. Los aromas retro nasales corresponden a más fruta.
Es una cerveza larga que nos llena los sentidos
";https://static3.soloartesanas.es/960-large_default/gothia-launia-ipa.jpg
158;159;rubia;SanFrutos Trigo  ;(cervezas artesanas Cervezas SanFrutos);;{'Estilo de cerveza': ' Weizen', 'Graduación alcohólica': ' 5,7% Alc./Vol.', 'Color': 'Rubia', 'Grano': 'Trigo', 'Fermentación': 'Ale', 'Población': 'Segovia', 'Provincia': 'Segovia', 'Comunidad Autónoma': 'Castilla y León'};"
SanFrutos Trigo es la cerveza de alta fermentacion, Weizen de San Frutos.
Es una artesana intensamente aromática, muy sabrosa y plena de matices. Se muestra turbia, de color dorado. Disfrutarás de sus aromas especiados, dulces y de fruta madura. Verás como aporta su frescor y complejidad, siendo ideal para tomar sola o acompañando casi cualquier tipo de comida.
Ésta es una cerveza de calidad, viva y natural, elaborada de forma artesanal con los mejores ingredientes. No dejes pasar un día sin disfrutar de esta cerveza artesana.
";https://static2.soloartesanas.es/952-large_default/sanfrutos-trigo-.jpg
159;160;rubia;Milana Trigo;(cervezas artesanas Cerveza Milana); 46 / 100;{'Estilo de cerveza': ' Wit', 'Graduación alcohólica': ' 5,1% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 27 IBUs', 'Color': 'Rubia', 'Grano': 'Trigo', 'Población': 'Montemayor de Pililla', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León'};"
Milana Trigo es una cerveza artesana rubia, de trigo, evidentemente. Cuando la pruebas te das cuenta de que es sumamente refrescante e intensamente aromática, especialmente destacando las notas frutales y herbales. Y claro está, el amargor hace presencia para que disfrutes completamente de ella.
Su frescura y el puntode amargor de Milana Trigo la convierten en una opción ideal como aperitivo.
Disfrútala solo o en compañía. Lo hagas como lo hagas, el placer está garantizado.
";https://static3.soloartesanas.es/944-large_default/milana-trigo.jpg
160;161;rubia;Milana Bonita;(cervezas artesanas Cerveza Milana); 60 / 100;{'Estilo de cerveza': ' Pale Ale', 'Graduación alcohólica': ' 6,1% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 38 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'Lúpulos': 'Bobek, centennial, cascade, amarillo/citra y southern cross', 'Población': 'Montemayor de Pililla', 'Provincia': 'Valladolid', 'Comunidad Autónoma': 'Castilla y León'};"
Milana Bonita es una cerveza artesana dorada, Pale Ale, elaborada con tres variedades de malta y cinco de lúpulo. Es una cerveza  que resulta ligera y suave al paladar, con un sorprendente aroma y elegante amargor. Los aromas que desprende llevan acompañados notas frutales y de flores.
Disfrútala solo o en compañía. Lo hagas como lo hagas, el placer está garantizado.
";https://static3.soloartesanas.es/943-large_default/milana-bonita.jpg
161;162;rubia;La Pirata La Tremenda;(cervezas artesanas Cerveses La Pirata); 93 / 100;{'Estilo de cerveza': ' Imperial IPA', 'Graduación alcohólica': ' 8,5% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 120 IBUs', 'Color': 'Rubia', 'Fermentación': 'Ale', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '16', 'Población': 'Suria', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza artesana La Tremenda de Cerveses La Pirata es una cerveza de estilo Imperial IPA. Es una cerveza... para los buenos cerveceros. Y es que sus 120 IBUs hacen de ella extraordinariamente amarga. Lúpuo, lúpulo y más lúpulo.
Pocas cervezas hay como esta. Amarga, potente, especial. No te la puedes perder si eres un cervecero de los que el amargor es su forma de entender la cerveza.
Una Imperial IPA para los buenos amantes de las IPAs. Es una cerveza con la que se despertarán todos tus sentidos.
";https://static3.soloartesanas.es/918-large_default/la-pirata-la-tremenda.jpg
162;163;rubia;La Pirata Súria;(cervezas artesanas Cerveses La Pirata); 58 / 100;{'Estilo de cerveza': ' American Pale Ale', 'Graduación alcohólica': ' 5,0% Alc./Vol.', 'Amargor (según la Unidad Internacional de Amargor)': ' 30 IBUs', 'Color': 'Rubia', 'Grano': 'Cebada', 'European Brewing Convention (EBC)': '12', 'Población': 'Súria', 'Provincia': 'Barcelona', 'Comunidad Autónoma': 'Cataluña'};"
La cerveza artesana Súria de Cerveses La Pirata es una cerveza de estilo American Pale Ale. Es una cerveza suave, para todo tipo de piratas. Es de color anaranjado, ligera y fresca. El amargor es moderado, y por ello, junto con sus aromas herbales, hacen de ella una cerveza artesana apta para el disfrute de todo el mundo.
Una cerveza pirata para todos. ¡Qué la disfrutes!
";https://static1.soloartesanas.es/3335-large_default/la-pirata-suria.jpg
